6.21592660054e-14, 8.58374880616e-13
6.12133119336e-14, 2.54479029591e-12
1.19e-13, 5.02e-12
1.79079501818e-13, 5.65955128879e-12
2.77239991939e-13, 7.60818387309e-12
3.91476662883e-13, 9.23257831021e-12
8.62374443199e-13, 1.18668103029e-11
1.39793145644e-12, 1.42797958951e-11
1.80179707496e-09, 1.92503663989e-11
0.2676245053, 2.14753870577e-11
0.5295364719, 1.98256757961e-11
1.0558345701, 2.81105278035e-11
2.0891319816, 2.71802220251e-11
4.2624164334, 1.96871567873e-11
8.4987661125, 2.0332463437e-11
17.3398716121, 1.79972852454e-11
84.7921949289, 1.10943535073e-11
179.761166466, 1.24643891608e-12
378.186374282, 7.27469852196e-13
