5.280576344247857775e-07 2.061275900204242862e-12
7.806252576350739864e-07 1.789801166663527555e-12
1.161064621950067811e-06 2.810385485221631900e-12
1.716396678230089946e-06 3.576662288887366808e-12
2.552886216317108512e-06 4.133378354127933129e-12
3.773920364765456638e-06 4.978322437384010466e-12
2.300400535494775232e-09 2.582954043235629981e-11
3.550032547284011580e-09 1.901002978442593250e-11
4.730815028241172888e-09 1.399100511877719880e-11
2.866453238053225590e-09 2.369842705215097447e-11
6.619490480079341667e-07 1.063961599356052774e-12
9.549392751352980719e-07 2.390337567610312027e-12
1.369223767853935082e-06 2.365764868001473431e-12
1.975266157277977487e-06 2.457119777500076062e-12
2.832202466485970769e-06 2.869070444673693027e-12
4.060906314632097683e-06 4.307802624923244043e-12
2.866453238053225590e-09 2.093474205067530380e-11
4.730815028241172888e-09 1.231689167559973724e-11
6.114230445878618121e-09 1.091805055596091899e-11
3.550032547284011580e-09 1.696752700173118359e-11
2.300400535494775232e-09 2.361694047606436214e-11
1.091501323919634406e-14 3.613812324047610735e-14
1.998771371156738620e-14 8.668036232848921681e-14
3.443203536328943415e-14 1.947394779785888931e-13
4.316761203012626487e-14 2.636889901533683458e-13
6.004407056681650426e-14 4.112077880257464420e-13
9.495431665103662566e-14 7.061801119462985966e-13
1.320768840685396022e-13 9.049389825022389589e-13
1.728222433870904071e-13 1.151678710796008201e-12
1.938623537056079216e-09 4.169124617122008823e-11
1.014325007973819490e-09 5.985672337979616784e-11
7.611014088309163403e-10 6.822705402617380289e-11
5.641571062641940592e-10 7.513485213398202338e-11
1.770986903651915503e-13 1.303716752241243006e-12
9.097817442266766702e-14 6.479154328148641783e-13
5.788240395466033747e-14 3.891590641557403749e-13
3.299021918636066911e-14 1.960856328257196465e-13
2.060785355068263599e-14 8.146944624782627409e-14
1.938623537056079216e-09 3.275916584700754496e-11
1.014325007973819490e-09 5.091037344206248073e-11
7.611014088309163403e-10 5.903769515161688564e-11
5.641571062641940592e-10 6.660171540994902755e-11
1.770986903651915503e-13 1.281456341227376189e-12
9.097817442266766702e-14 5.883469519607681985e-13
5.788240395466033747e-14 3.582827333765436519e-13
3.299021918636066911e-14 1.855716345529559335e-13
2.060785355068263599e-14 6.764207217974118290e-14
1.938623537056079216e-09 6.089650540085307843e-11
1.014325007973819490e-09 7.803621300451033241e-11
7.611014088309163403e-10 8.712936471770105656e-11
5.641571062641940592e-10 9.206588420439820402e-11
1.770986903651915503e-13 1.326363852900760866e-12
9.097817442266766702e-14 7.086166764742603806e-13
5.788240395466033747e-14 4.241547238603031571e-13
3.299021918636066911e-14 2.129840325982033706e-13
2.060785355068263599e-14 9.512828088966178014e-14
9.507043876214330689e-13 6.079171952820559217e-12
9.507043876214330689e-13 7.147449318404646050e-12
9.507043876214330689e-13 5.351760061880321202e-12
2.081033367965283987e-01 2.444457540672667132e-11
6.564739130196607375e-01 1.894466417028494749e-11
2.083578317963297177e+00 1.185895367248244771e-11
6.572767320947135339e+00 7.763407021146238869e-12
6.190700100490763797e-14 4.801492064194996019e-13
6.190700100490763797e-14 3.558230731187889857e-13
9.097817442266766702e-14 5.197345650196561192e-13
4.533038913952601168e-14 2.795902769761026062e-13
3.180252730155561811e-14 1.799072297730100271e-13
1.986594334126157763e-14 8.788287647463838356e-14
9.483833637523543416e-15 3.192373428709107165e-14
