405.7029209306,2.58680644161037E-10
1048.4007322736,2.71237349711875E-10
2820.9279495186,2.35842513539335E-10
4225.1970168735,1.96192097150367E-10
6861.0870476087,1.21169969527783E-10
10700.2370019188,5.0415278136039E-11
