2.80483294555057E-07,1.15626132642533E-10
0.000000457,9.7815347016712E-11
7.4484001469286E-07,8.69012453082149E-11
1.21341399610524E-06,7.47873250661615E-11
1.97727920992274E-06,5.61078981546123E-11
3.22212214694786E-06,4.29468188137903E-11
5.25234203741145E-06,3.0085206724093E-11
8.5567727856872E-06,2.1568105539528E-11
1.39414517490139E-05,1.21882120092092E-11
2.2717419615653E-05,7.57031585721644E-12
2.97356885955672E-07,1.50741905220548E-10
4.66506822999826E-07,1.44319162517794E-10
7.31605564489551E-07,1.38489867577933E-10
1.14806902552832E-06,1.20169983073508E-10
1.80068190342651E-06,9.54128788897125E-11
2.82509463244616E-06,7.09242905048147E-11
4.4334723064301E-06,4.9925911206581E-11
6.95211584070744E-06,3.39307141133901E-11
1.09058369402389E-05,2.66000222559072E-11
1.71094086758613E-05,1.31346952264684E-11
2.68365695319119E-05,8.72145611839006E-12
2.97356885955672E-07,8.96540679589111E-11
4.66506822999826E-07,7.39087742971304E-11
7.31605564489551E-07,5.69361372855959E-11
1.14806902552832E-06,4.30424516210836E-11
1.80068190342651E-06,3.10870849526731E-11
2.82509463244616E-06,2.1664217142421E-11
4.4334723064301E-06,1.46819925715041E-11
6.95211584070744E-06,9.82444441887001E-12
1.09058369402389E-05,7.40834160794264E-12
281.1447642057,3.96324572646543E-10
326.7202103382,3.41448335538439E-10
379.6575143079,2.92150073562278E-10
441.2787354887,2.41602264198482E-10
512.8271388324,1.92761811953714E-10
595.5414582326,1.51352988282909E-10
692.3154123531,1.14254943529738E-10
804.3943287247,8.77408828564427E-11
934.6671948582,6.19703572784325E-11
1086.0354460563,4.52627566104647E-11
1262.2169270067,3.82532201615361E-11
1466.5200332724,2.38881215385329E-11
1704.323373278,1.79491960017757E-11
1980.5873459573,1.26274890330318E-11
2301.516008323,7.85089194445523E-12
2674.1452937876,7.17676953310156E-12
3107.5634156774,5.78482199766839E-12
3610.8795360319,3.64471857389316E-12
430.9401911883,8.15186539664095E-11
542.1906200836,4.55458697672379E-11
681.9774269444,4.42730049570979E-11
856.9174761274,2.52406189230282E-11
1078.1768433748,1.29268884152706E-11
1354.8555665122,1.9632517805354E-11
1703.9074429821,1.04672115098575E-11
331.0213457908,7.38128543737457E-11
418.9459534719,4.72550252978139E-11
531.0238168757,3.59187322614103E-11
672.8790394457,2.61314795537196E-11
853.1944073374,1.37909124051993E-11
1081.8996990834,7.14456842640344E-12
1370.9859369959,7.46555329247524E-12
1737.820836036,4.4466300644304E-12
222.996989483,2.95592901155403E-11
290.9879466889,1.87229811474142E-11
381.0219540949,1.27914860046184E-11
497.9388362871,9.29790276212344E-12
650.9595458549,5.75795146769473E-12
851.1262793771,2.73829983344463E-12
1112.9175730284,2.2030482046325E-12
1456.1797924158,1.95979208791966E-12
1904.074776841,1.35913000395641E-12
2488.8630490948,8.67503029276854E-13
3255.2099175563,8.19896438669685E-13
4255.6313543968,4.00679386377506E-13
247.6041959208,3.26098649327974E-11
469.4020695168,1.39148010086253E-11
890.0020356856,5.38212772584605E-12
1687.364857974,2.48197269858787E-12
3199.3739178542,1.83693166254014E-12
233.5016748497,3.24957825552994E-11
311.5006806794,2.05211171660768E-11
414.8107473331,1.87360052749533E-11
553.356479931,1.07004982421261E-11
738.6351994705,5.93309087063676E-12
984.7092102239,4.95372621374486E-12
1312.6713301845,2.70479901748008E-12
1749.8144555543,2.36992171329867E-12
2333.3613505417,1.36969856259878E-12
3112.1176025085,1.41199123232962E-12
407.0774074809,5.87032302859536E-11
542.6040112509,4.87061722145019E-11
724.1607799044,2.27707848563171E-11
