6.59113185881e-15, 5.60725845238e-14
6.4008846372e-14, 1.75655023384e-13
6.65947510894e-14, 4.48425782098e-13
4.05284505058e-13, 1.82272258246e-12
8.73856256547e-13, 3.61968330135e-12
2.06062991327e-11, 1.17964294383e-11
6.29564165189e-11, 6.62629206553e-12
1.31510370109e-10, 4.93174456075e-12
2.75372140239e-09, 6.32514628708e-12
3.75042081187e-09, 3.80084863203e-12
5.48529513941e-09, 2.01911276418e-12
9.10667840317e-09, 1.86560876835e-12
9.10667840317e-09, 1.50626218874e-12
1.1e-08, 5.77671011236e-12
8.86502572097e-07, 6.02504887529e-13
1.31728576886e-06, 6.59706213082e-13
3.05014158923e-06, 7.20660260375e-13
0.3531831698, 4.46242134486e-12
0.8922365296, 2.86860383224e-12
2.3082348831, 2.13501324824e-12
6.8865229634, 1.30097986242e-12
19.2841277564, 1.71977081377e-12
537.03179637, 4.31042977749e-13
1228.7965971, 4.46344897365e-13
2811.64185669, 2.86259938912e-13
6773.29514009, 2.68213463463e-13
