6.12414317485389E-09,2.99190012824127E-10
4.74404836594375E-09,2.58547354297882E-10
1.86393688707629E-09,1.83724777973941E-10
5.96000445643938E-13,9.01332428784584E-13
3.59632046172194E-13,6.84983085274104E-13
1.318521758054E-13,2.03892755020655E-13
6.07423661832464E-14,9.02798368621568E-14
4.35749051540485E-14,6.84096669914613E-14
3.47987481972411E-14,5.62538309715806E-14
2.02137166246962E-14,3.74869977027939E-14
1.10709151733539E-14,2.19690390209287E-14
4.32131896158024E-07,1.80007562868685E-10
6.06564370315419E-07,1.45026845395779E-10
8.28163713803314E-07,1.15487103526069E-10
1.18684150123325E-06,8.80230635508387E-11
0.000001643,6.78784676655766E-11
2.27453486793253E-06,5.7303337376623E-11
1.59816417177047E-06,5.64727864261636E-11
3.14878157947183E-06,4.51016515668065E-11
3.30506314110697E-06,3.87479893202997E-11
3.19266368021918E-06,3.19559651464058E-11
4.54385412369468E-06,3.04973216787096E-11
4.24005218878316E-06,2.68202947022243E-11
4.35905625145825E-06,2.27744402611185E-11
5.11110476664432E-06,1.87823737948623E-11
7.0268292855591E-06,1.65178046024027E-11
7.17423099743156E-06,1.39851893482634E-11
7.4268037007175E-06,1.20150360060806E-11
9.86324851001161E-06,9.51204476886815E-12
1.33737733689462E-05,7.79902609234954E-12
1.82596841536057E-05,5.30451776494621E-12
2.51037083397247E-05,4.58393988825805E-12
0.2515246365,2.83759231974629E-11
1.8905167522,5.92911672127044E-11
14.708911336,7.27595492637291E-11
103.8916228072,1.6356109146612E-10
53.1594562553,3.44167613190808E-11
79.9062095918,2.74776761081389E-11
129.5926975577,2.91326505866703E-11
192.1235178321,2.03315271140304E-11
216.06306377,2.59926165494003E-11
320.3173995711,1.35011262996453E-11
315.9224800877,2.69997659840122E-11
449.345637928,1.52654636698328E-11
468.3607902342,4.03515294037143E-12
639.1172361931,1.35011262996453E-11
866.1249117399,6.83061802764999E-12
