3.993343119694634972e-07, 1.042198960717234297e-10
6.127908012899753409e-07, 9.018273675799010310e-11
9.469708871728741870e-07, 7.803621300451033241e-11
1.453155993250383833e-06, 6.047844251303536798e-11
2.245621861868843769e-06, 5.435357605523321596e-11
3.445975912618605940e-06, 4.607078154146921788e-11
5.325208636094745558e-06, 3.414156859971477647e-11
8.171696669527187090e-06, 2.591866124010271658e-11
3.544444926687512280e-09, 1.548736599691864852e-10
4.693086715466470640e-09, 1.559442386223933470e-10
5.554299709973001539e-09, 1.789801166663527660e-10
2.851632999933107693e-09, 1.377581897171708960e-10
2.294240969884982303e-09, 1.268282954270862696e-10
6.085040273300040851e-09, 1.765311057690725653e-10
1.098277678737783694e-14, 1.630856903661416249e-14
2.007925066730775865e-14, 2.869070444673693027e-14
3.470623194462197190e-14, 4.679043341787022338e-14
4.344191768435859308e-14, 5.853150328371571002e-14
6.041076716422286612e-14, 7.980304200930001965e-14
1.325469329953099670e-13, 2.281732728712001040e-13
4.107066639608300979e-07, 2.954311229992021487e-11
6.302420256913337839e-07, 2.964504620921310435e-11
9.671257999977198036e-07, 2.582954043235629981e-11
1.484084327755261703e-06, 2.159387538894301318e-11
2.277373111020282600e-06, 1.720291701045565973e-11
3.470252037583137734e-06, 1.514447772145716404e-11
5.325208636094745558e-06, 9.982792793780574899e-12
8.171696669527187090e-06, 1.173704348280142776e-11
5.554299709973001539e-09, 1.155652398877656013e-10
3.544444926687512280e-09, 1.053024061022313363e-10
2.851632999933107693e-09, 9.661423887757706329e-11
6.085040273300040851e-09, 1.124242851094044423e-10
2.294240969884982303e-09, 9.049389825022389670e-11
4.693086715466470640e-09, 1.000000000000000036e-10
1.925156171123855658e-09, 1.208575391814354154e-10
1.925156171123855658e-09, 1.735169119540460715e-10
1.925156171123855658e-09, 8.894875328999077986e-11
5.792056841936082335e-14, 5.934350912683031304e-14
5.792056841936082335e-14, 6.717770004792029107e-14
5.792056841936082335e-14, 4.615019313049549856e-14
3.495058002350384723e-14, 3.116323130405148735e-14
9.138665574694110684e-14, 8.879569733590860695e-14
4.562863182046876061e-14, 3.192373428709107165e-14
3.190394541451027407e-14, 2.301465598828106644e-14
1.993887170013054011e-14, 1.299233947787882571e-14
2.078739374255667849e-01, 4.256182036964558346e-11
6.573551084521094268e-01, 5.197345650196561152e-11
2.078739374255667904e+00, 6.006324968446006398e-11
6.573551084521095156e+00, 6.501509641389689143e-11
2.078739374255667727e+01, 6.637270671927453726e-11
